Episode, Score, Lines, Counts
17632, 750, 7, 50
17633, 753, 6, 53
17634, 853, 8, 53
17635, 954, 8, 54
17636, 1665, 13, 65
17637, 850, 7, 50
17638, 847, 6, 47
17639, 1061, 9, 61
17640, 1365, 11, 65
17641, 749, 7, 49
17642, 956, 9, 56
17643, 947, 8, 47
17644, 1355, 10, 55
17645, 1157, 9, 57
17646, 649, 6, 49
17647, 752, 7, 52
17648, 439, 4, 39
17649, 1162, 10, 62
17650, 746, 6, 46
17651, 858, 8, 58
17652, 1158, 10, 58
17653, 757, 7, 57
17654, 1463, 11, 63
17655, 746, 7, 46
17656, 954, 8, 54
17657, 855, 8, 55
17658, 650, 6, 50
17659, 1054, 9, 54
17660, 646, 5, 46
17661, 1155, 9, 55
17662, 1159, 10, 59
17663, 650, 6, 50
17664, 959, 9, 59
17665, 850, 7, 50
17666, 948, 8, 48
17667, 754, 7, 54
17668, 954, 8, 54
17669, 753, 7, 53
17670, 955, 8, 55
17671, 752, 7, 52
17672, 953, 8, 53
17673, 851, 7, 51
17674, 753, 7, 53
17675, 1150, 8, 50
17676, 959, 9, 59
17677, 951, 8, 51
17678, 1159, 10, 59
17679, 654, 6, 54
17680, 1159, 10, 59
17681, 1260, 10, 60
17682, 753, 7, 53
17683, 858, 8, 58
17684, 753, 6, 53
17685, 650, 6, 50
17686, 650, 6, 50
17687, 955, 9, 55
17688, 1059, 9, 59
17689, 448, 4, 48
17690, 749, 6, 49
17691, 754, 7, 54
17692, 1256, 8, 56
17693, 948, 6, 48
17694, 957, 8, 57
17695, 654, 6, 54
17696, 1056, 10, 56
17697, 1159, 10, 59
17698, 1160, 10, 60
17699, 541, 5, 41
17700, 1563, 11, 63
17701, 751, 7, 51
17702, 1055, 9, 55
17703, 956, 8, 56
17704, 443, 4, 43
17705, 960, 9, 60
17706, 853, 8, 53
17707, 1062, 10, 62
17708, 1055, 7, 55
17709, 957, 8, 57
17710, 652, 6, 52
17711, 1053, 9, 53
17712, 1051, 8, 51
17713, 652, 6, 52
17714, 959, 9, 59
17715, 1658, 11, 58
17716, 857, 8, 57
17717, 750, 7, 50
17718, 1461, 12, 61
17719, 759, 7, 59
17720, 1258, 9, 58
17721, 857, 8, 57
17722, 858, 8, 58
17723, 752, 7, 52
17724, 755, 7, 55
17725, 749, 6, 49
17726, 1159, 10, 59
17727, 1254, 9, 54
17728, 958, 9, 58
17729, 1256, 10, 56
17730, 753, 7, 53
17731, 1055, 8, 55
17732, 1957, 11, 57
17733, 751, 7, 51
17734, 857, 8, 57
17735, 956, 9, 56
17736, 1462, 11, 62
17737, 1056, 8, 56
17738, 956, 9, 56
17739, 957, 9, 57
17740, 1360, 9, 60
17741, 958, 9, 58
17742, 958, 9, 58
17743, 1055, 9, 55
17744, 956, 8, 56
17745, 1358, 10, 58
17746, 1257, 10, 57
17747, 751, 7, 51
17748, 1150, 8, 50
17749, 648, 6, 48
17750, 652, 6, 52
17751, 751, 7, 51
17752, 1057, 8, 57
17753, 1259, 10, 59
17754, 854, 7, 54
17755, 754, 7, 54
17756, 852, 7, 52
17757, 1054, 9, 54
17758, 649, 6, 49
17759, 1063, 10, 63
17760, 1156, 10, 56
17761, 856, 8, 56
17762, 955, 9, 55
17763, 856, 8, 56
17764, 1057, 10, 57
17765, 850, 7, 50
17766, 1055, 9, 55
17767, 955, 9, 55
17768, 1161, 10, 61
17769, 754, 7, 54
17770, 750, 7, 50
17771, 1058, 9, 58
17772, 651, 6, 51
17773, 1057, 9, 57
17774, 954, 8, 54
17775, 854, 8, 54
17776, 1060, 9, 60
17777, 1159, 10, 59
17778, 1057, 9, 57
17779, 1455, 10, 55
17780, 1057, 9, 57
17781, 1663, 12, 63
17782, 852, 7, 52
17783, 1259, 10, 59
17784, 1060, 9, 60
17785, 1056, 9, 56
17786, 959, 9, 59
17787, 959, 9, 59
17788, 1160, 11, 60
17789, 753, 6, 53
17790, 1058, 9, 58
17791, 849, 8, 49
17792, 960, 9, 60
17793, 749, 6, 49
17794, 650, 6, 50
17795, 1060, 9, 60
17796, 1558, 11, 58
17797, 853, 7, 53
17798, 753, 7, 53
17799, 1157, 10, 57
17800, 1059, 9, 59
17801, 854, 7, 54
17802, 548, 5, 48
17803, 854, 7, 54
17804, 1052, 8, 52
17805, 1362, 11, 62
17806, 857, 8, 57
17807, 1161, 10, 61
17808, 1157, 10, 57
17809, 1056, 9, 56
17810, 1058, 9, 58
17811, 1060, 10, 60
17812, 1250, 8, 50
17813, 857, 8, 57
17814, 1055, 9, 55
17815, 446, 4, 46
17816, 954, 8, 54
17817, 848, 7, 48
17818, 648, 6, 48
17819, 1056, 8, 56
17820, 652, 6, 52
17821, 859, 8, 59
17822, 856, 8, 56
17823, 1160, 10, 60
17824, 1061, 10, 61
17825, 849, 7, 49
17826, 854, 8, 54
17827, 851, 7, 51
17828, 652, 6, 52
17829, 852, 8, 52
17830, 958, 9, 58
17831, 954, 8, 54
17832, 952, 7, 52
17833, 749, 7, 49
17834, 448, 4, 48
17835, 1052, 7, 52
17836, 650, 6, 50
17837, 647, 5, 47
17838, 549, 5, 49
17839, 1055, 9, 55
17840, 1155, 9, 55
17841, 1254, 8, 54
17842, 1052, 8, 52
17843, 751, 7, 51
17844, 953, 6, 53
17845, 852, 7, 52
17846, 1052, 8, 52
17847, 1155, 9, 55
17848, 1163, 10, 63
17849, 1464, 12, 64
17850, 1356, 10, 56
17851, 651, 6, 51
17852, 1256, 11, 56
17853, 650, 6, 50
17854, 1155, 9, 55
17855, 956, 9, 56
17856, 959, 9, 59
17857, 852, 7, 52
17858, 956, 9, 56
17859, 855, 8, 55
17860, 853, 7, 53
17861, 752, 7, 52
17862, 1267, 12, 67
17863, 848, 7, 48
17864, 1955, 10, 55
17865, 1162, 10, 62
17866, 751, 7, 51
17867, 1153, 9, 53
17868, 1160, 10, 60
17869, 1064, 10, 64
17870, 1057, 9, 57
17871, 747, 6, 47
17872, 852, 7, 52
17873, 955, 8, 55
17874, 953, 8, 53
17875, 856, 8, 56
17876, 855, 8, 55
17877, 851, 8, 51
17878, 1359, 10, 59
17879, 750, 6, 50
17880, 1156, 9, 56
17881, 857, 8, 57
17882, 851, 7, 51
17883, 1157, 9, 57
17884, 1059, 10, 59
17885, 753, 7, 53
17886, 1159, 10, 59
17887, 1359, 12, 59
17888, 647, 6, 47
17889, 1161, 9, 61
17890, 1258, 10, 58
17891, 853, 8, 53
17892, 654, 6, 54
17893, 855, 7, 55
17894, 1053, 9, 53
17895, 1760, 12, 60
17896, 754, 7, 54
17897, 957, 8, 57
17898, 2159, 11, 59
17899, 1257, 9, 57
17900, 1261, 10, 61
17901, 648, 6, 48
17902, 951, 8, 51
17903, 959, 9, 59
17904, 957, 9, 57
17905, 953, 8, 53
17906, 751, 7, 51
17907, 1262, 11, 62
17908, 957, 8, 57
17909, 1561, 11, 61
17910, 1058, 9, 58
17911, 856, 8, 56
17912, 1257, 10, 57
17913, 1048, 8, 48
17914, 1058, 9, 58
17915, 755, 7, 55
17916, 857, 8, 57
17917, 951, 8, 51
17918, 1057, 9, 57
17919, 858, 8, 58
17920, 957, 8, 57
17921, 1257, 10, 57
17922, 1361, 11, 61
17923, 551, 5, 51
17924, 1253, 8, 53
17925, 1058, 10, 58
17926, 1265, 11, 65
17927, 1459, 10, 59
17928, 952, 8, 52
17929, 749, 6, 49
17930, 855, 8, 55
17931, 1362, 11, 62
17932, 849, 7, 49
17933, 751, 7, 51
17934, 1259, 10, 59
17935, 752, 7, 52
17936, 752, 7, 52
17937, 1062, 10, 62
17938, 857, 8, 57
17939, 1056, 9, 56
17940, 1056, 9, 56
17941, 956, 8, 56
17942, 1059, 9, 59
17943, 1060, 10, 60
17944, 956, 9, 56
17945, 1163, 11, 63
17946, 854, 7, 54
17947, 853, 8, 53
17948, 751, 7, 51
17949, 1159, 10, 59
17950, 1162, 10, 62
17951, 958, 9, 58
17952, 651, 6, 51
17953, 1058, 10, 58
17954, 954, 8, 54
17955, 955, 8, 55
17956, 1263, 11, 63
17957, 1059, 9, 59
17958, 650, 5, 50
17959, 958, 8, 58
17960, 1161, 10, 61
17961, 649, 6, 49
17962, 959, 9, 59
17963, 756, 7, 56
17964, 650, 5, 50
17965, 1059, 9, 59
17966, 1257, 10, 57
17967, 960, 9, 60
17968, 955, 8, 55
17969, 857, 8, 57
17970, 551, 5, 51
17971, 1156, 9, 56
17972, 1061, 10, 61
17973, 957, 9, 57
17974, 654, 6, 54
17975, 749, 7, 49
17976, 1461, 11, 61
17977, 1360, 11, 60
17978, 1157, 9, 57
17979, 1256, 10, 56
17980, 754, 7, 54
17981, 749, 7, 49
17982, 1060, 10, 60
17983, 950, 8, 50
17984, 959, 9, 59
17985, 1157, 9, 57
17986, 1462, 12, 62
17987, 1157, 10, 57
17988, 646, 5, 46
17989, 1158, 9, 58
17990, 856, 7, 56
17991, 953, 8, 53
17992, 1262, 11, 62
17993, 854, 8, 54
17994, 956, 8, 56
17995, 951, 7, 51
17996, 1055, 9, 55
17997, 853, 7, 53
17998, 749, 7, 49
17999, 1358, 10, 58
18000, 1652, 10, 52
18001, 850, 7, 50
18002, 1956, 10, 56
18003, 1251, 9, 51
18004, 1365, 12, 65
18005, 1062, 10, 62
18006, 1159, 10, 59
18007, 649, 6, 49
18008, 648, 6, 48
18009, 752, 7, 52
18010, 1357, 10, 57
18011, 956, 8, 56
18012, 649, 5, 49
18013, 1159, 9, 59
18014, 852, 8, 52
18015, 552, 5, 52
18016, 855, 8, 55
18017, 955, 8, 55
18018, 1061, 9, 61
18019, 857, 8, 57
18020, 1167, 11, 67
18021, 754, 7, 54
18022, 1159, 10, 59
18023, 959, 9, 59
18024, 956, 8, 56
18025, 955, 9, 55
18026, 1057, 9, 57
18027, 1565, 13, 65
18028, 850, 8, 50
18029, 1055, 8, 55
18030, 956, 9, 56
18031, 854, 8, 54
18032, 955, 8, 55
18033, 751, 6, 51
18034, 1256, 9, 56
18035, 646, 6, 46
18036, 952, 8, 52
18037, 650, 6, 50
18038, 1258, 10, 58
18039, 1054, 9, 54
18040, 853, 8, 53
18041, 956, 8, 56
18042, 1563, 13, 63
18043, 1261, 11, 61
18044, 1058, 9, 58
18045, 1161, 11, 61
18046, 1256, 9, 56
18047, 755, 7, 55
18048, 652, 6, 52
18049, 859, 7, 59
18050, 850, 7, 50
18051, 857, 8, 57
18052, 1151, 8, 51
18053, 653, 6, 53
18054, 1052, 8, 52
18055, 1056, 9, 56
18056, 1055, 9, 55
18057, 1159, 10, 59
18058, 1161, 10, 61
18059, 1455, 10, 55
18060, 651, 6, 51
18061, 1056, 10, 56
18062, 1055, 9, 55
18063, 1262, 11, 62
18064, 1559, 11, 59
18065, 654, 6, 54
18066, 1057, 9, 57
18067, 955, 8, 55
18068, 1260, 10, 60
18069, 952, 8, 52
18070, 851, 8, 51
18071, 1056, 9, 56
18072, 1056, 10, 56
18073, 1258, 10, 58
18074, 1060, 9, 60
18075, 956, 8, 56
18076, 859, 8, 59
18077, 861, 8, 61
18078, 955, 9, 55
18079, 1356, 11, 56
18080, 752, 7, 52
18081, 1659, 12, 59
18082, 650, 6, 50
18083, 1055, 9, 55
18084, 1659, 11, 59
18085, 955, 8, 55
18086, 751, 6, 51
18087, 1058, 9, 58
18088, 1063, 10, 63
18089, 859, 8, 59
18090, 1156, 9, 56
18091, 953, 8, 53
18092, 959, 9, 59
18093, 649, 6, 49
18094, 654, 6, 54
18095, 956, 8, 56
18096, 959, 9, 59
18097, 1465, 12, 65
18098, 1562, 12, 62
18099, 854, 8, 54
18100, 950, 8, 50
18101, 855, 8, 55
18102, 950, 7, 50
18103, 953, 7, 53
18104, 1064, 10, 64
18105, 755, 7, 55
18106, 857, 8, 57
18107, 1159, 10, 59
18108, 853, 8, 53
18109, 960, 9, 60
18110, 956, 8, 56
18111, 1251, 9, 51
18112, 855, 8, 55
18113, 1054, 9, 54
18114, 854, 8, 54
18115, 1157, 9, 57
18116, 752, 7, 52
18117, 958, 9, 58
18118, 750, 7, 50
18119, 1361, 11, 61
18120, 1056, 9, 56
18121, 952, 8, 52
18122, 1160, 10, 60
18123, 1563, 11, 63
18124, 1058, 9, 58
18125, 549, 5, 49
18126, 1057, 9, 57
18127, 1051, 8, 51
18128, 647, 6, 47
18129, 1259, 9, 59
18130, 754, 7, 54
18131, 852, 7, 52
18132, 952, 7, 52
18133, 1160, 9, 60
18134, 1056, 9, 56
18135, 1163, 10, 63
18136, 856, 8, 56
18137, 446, 4, 46
18138, 853, 8, 53
18139, 1158, 9, 58
18140, 750, 6, 50
18141, 958, 9, 58
18142, 1153, 8, 53
18143, 647, 6, 47
18144, 1363, 12, 63
18145, 849, 7, 49
18146, 1259, 10, 59
18147, 757, 7, 57
18148, 953, 8, 53
18149, 1363, 12, 63
18150, 848, 7, 48
18151, 1254, 9, 54
18152, 953, 8, 53
18153, 853, 7, 53
18154, 653, 6, 53
18155, 650, 6, 50
18156, 1160, 10, 60
18157, 959, 9, 59
18158, 1160, 10, 60
18159, 1870, 15, 70
18160, 852, 8, 52
18161, 957, 9, 57
18162, 1353, 9, 53
18163, 649, 6, 49
18164, 1158, 10, 58
18165, 1058, 9, 58
18166, 1154, 9, 54
18167, 956, 9, 56
18168, 550, 5, 50
18169, 853, 7, 53
18170, 1160, 10, 60
18171, 1160, 9, 60
18172, 649, 6, 49
18173, 1361, 10, 61
18174, 958, 9, 58
18175, 858, 8, 58
18176, 1064, 10, 64
18177, 1062, 10, 62
18178, 1053, 8, 53
18179, 958, 8, 58
18180, 1254, 10, 54
18181, 1549, 7, 49
18182, 953, 8, 53
18183, 645, 6, 45
18184, 1465, 11, 65
18185, 959, 9, 59
18186, 1361, 11, 61
18187, 749, 6, 49
18188, 1864, 13, 64
18189, 752, 7, 52
18190, 443, 4, 43
18191, 955, 9, 55
18192, 1159, 9, 59
18193, 962, 9, 62
18194, 654, 6, 54
18195, 957, 9, 57
18196, 858, 8, 58
18197, 1159, 10, 59
18198, 1568, 13, 68
18199, 755, 7, 55
18200, 750, 6, 50
18201, 854, 8, 54
18202, 855, 8, 55
18203, 750, 6, 50
18204, 1059, 9, 59
18205, 1156, 9, 56
18206, 855, 8, 55
18207, 1158, 10, 58
18208, 1049, 7, 49
18209, 958, 9, 58
18210, 1055, 8, 55
18211, 750, 6, 50
18212, 754, 7, 54
18213, 751, 7, 51
18214, 1157, 10, 57
18215, 1054, 9, 54
18216, 953, 8, 53
18217, 1762, 12, 62
18218, 951, 8, 51
18219, 1155, 8, 55
18220, 856, 8, 56
18221, 1264, 11, 64
18222, 960, 9, 60
18223, 1062, 10, 62
18224, 950, 8, 50
18225, 948, 6, 48
18226, 754, 7, 54
18227, 1257, 10, 57
18228, 851, 8, 51
18229, 956, 9, 56
18230, 755, 7, 55
18231, 955, 8, 55
18232, 855, 8, 55
18233, 857, 8, 57
18234, 646, 6, 46
18235, 1161, 10, 61
18236, 1058, 9, 58
18237, 1053, 7, 53
18238, 1054, 9, 54
18239, 752, 7, 52
18240, 1157, 10, 57
18241, 648, 6, 48
18242, 1056, 9, 56
18243, 850, 7, 50
18244, 854, 7, 54
18245, 952, 7, 52
18246, 1363, 11, 63
18247, 852, 8, 52
18248, 848, 8, 48
18249, 1058, 9, 58
18250, 1154, 9, 54
18251, 1463, 11, 63
18252, 550, 5, 50
18253, 1153, 9, 53
18254, 1151, 7, 51
18255, 1562, 12, 62
18256, 1463, 12, 63
18257, 1152, 8, 52
18258, 1057, 9, 57
18259, 1048, 7, 48
18260, 855, 8, 55
18261, 1149, 8, 49
18262, 1753, 9, 53
18263, 1258, 9, 58
18264, 755, 7, 55
18265, 1453, 10, 53
18266, 751, 7, 51
18267, 1058, 9, 58
18268, 1157, 10, 57
18269, 961, 9, 61
18270, 854, 7, 54
18271, 750, 7, 50
18272, 1263, 12, 63
18273, 854, 8, 54
18274, 1058, 10, 58
18275, 853, 7, 53
18276, 1358, 10, 58
18277, 853, 7, 53
18278, 1548, 7, 48
18279, 750, 7, 50
18280, 858, 8, 58
18281, 1364, 11, 64
18282, 855, 7, 55
18283, 1058, 8, 58
18284, 1258, 9, 58
18285, 1057, 9, 57
18286, 1052, 9, 52
18287, 751, 7, 51
18288, 1057, 9, 57
18289, 750, 7, 50
18290, 947, 6, 47
18291, 1360, 11, 60
18292, 752, 6, 52
18293, 1162, 10, 62
18294, 952, 8, 52
18295, 1667, 13, 67
18296, 958, 9, 58
18297, 1160, 9, 60
18298, 1455, 10, 55
18299, 1161, 10, 61
18300, 1459, 11, 59
18301, 1759, 9, 59
18302, 852, 7, 52
18303, 649, 6, 49
18304, 751, 6, 51
18305, 961, 9, 61
18306, 1260, 10, 60
18307, 1159, 10, 59
18308, 1463, 12, 63
18309, 850, 8, 50
18310, 1154, 8, 54
18311, 857, 8, 57
18312, 1156, 10, 56
18313, 750, 7, 50
18314, 647, 5, 47
18315, 953, 8, 53
18316, 1055, 9, 55
18317, 1265, 11, 65
18318, 1467, 12, 67
18319, 750, 7, 50
18320, 950, 7, 50
18321, 857, 8, 57
18322, 1463, 11, 63
18323, 1262, 12, 62
18324, 1153, 9, 53
18325, 1158, 10, 58
18326, 1255, 8, 55
18327, 750, 7, 50
18328, 1158, 8, 58
18329, 957, 8, 57
18330, 1549, 9, 49
18331, 753, 6, 53
18332, 1054, 10, 54
18333, 956, 8, 56
18334, 753, 7, 53
18335, 1157, 10, 57
18336, 1454, 10, 54
18337, 545, 5, 45
18338, 444, 4, 44
18339, 546, 5, 46
18340, 1261, 11, 61
18341, 756, 7, 56
18342, 958, 9, 58
18343, 852, 7, 52
18344, 748, 6, 48
18345, 1254, 10, 54
18346, 1053, 8, 53
18347, 857, 8, 57
18348, 2363, 12, 63
18349, 948, 7, 48
18350, 957, 9, 57
18351, 856, 8, 56
18352, 647, 5, 47
18353, 958, 9, 58
18354, 853, 8, 53
18355, 1056, 9, 56
18356, 853, 7, 53
18357, 548, 5, 48
18358, 653, 6, 53
18359, 857, 8, 57
18360, 1155, 9, 55
18361, 550, 5, 50
18362, 855, 8, 55
18363, 1157, 10, 57
18364, 1561, 12, 61
18365, 1455, 10, 55
18366, 1057, 9, 57
18367, 855, 7, 55
18368, 950, 8, 50
18369, 651, 6, 51
18370, 857, 8, 57
18371, 654, 6, 54
18372, 749, 7, 49
18373, 850, 7, 50
18374, 751, 7, 51
18375, 1050, 9, 50
18376, 858, 8, 58
18377, 855, 7, 55
18378, 1561, 11, 61
18379, 1765, 13, 65
18380, 854, 8, 54
18381, 1156, 9, 56
18382, 957, 8, 57
18383, 1266, 12, 66
18384, 1258, 9, 58
18385, 1459, 10, 59
18386, 1062, 10, 62
18387, 954, 8, 54
18388, 1361, 10, 61
18389, 857, 8, 57
18390, 1265, 11, 65
18391, 1155, 9, 55
18392, 954, 8, 54
18393, 1053, 8, 53
18394, 751, 7, 51
18395, 1259, 11, 59
18396, 1363, 12, 63
18397, 1458, 11, 58
18398, 1153, 9, 53
18399, 751, 6, 51
18400, 445, 4, 45
18401, 1259, 11, 59
18402, 1050, 7, 50
18403, 1164, 11, 64
18404, 1057, 9, 57
18405, 958, 8, 58
18406, 1161, 9, 61
18407, 1055, 9, 55
18408, 1158, 8, 58
18409, 1162, 11, 62
18410, 753, 7, 53
18411, 1059, 10, 59
18412, 1458, 10, 58
18413, 853, 7, 53
18414, 1060, 10, 60
18415, 960, 9, 60
18416, 960, 9, 60
18417, 1256, 10, 56
18418, 444, 4, 44
18419, 1054, 8, 54
18420, 755, 7, 55
18421, 1557, 9, 57
18422, 1662, 11, 62
18423, 1457, 11, 57
18424, 955, 8, 55
18425, 1152, 9, 52
18426, 753, 7, 53
18427, 1163, 11, 63
18428, 853, 8, 53
18429, 954, 8, 54
18430, 1157, 9, 57
18431, 1057, 9, 57
18432, 954, 8, 54
18433, 1055, 8, 55
18434, 756, 7, 56
18435, 754, 7, 54
18436, 956, 8, 56
18437, 854, 7, 54
18438, 852, 8, 52
18439, 859, 8, 59
18440, 1053, 9, 53
18441, 1153, 8, 53
18442, 852, 8, 52
18443, 1054, 8, 54
18444, 1157, 10, 57
18445, 1062, 10, 62
18446, 960, 9, 60
18447, 951, 8, 51
18448, 1165, 11, 65
18449, 1354, 10, 54
18450, 751, 7, 51
18451, 755, 7, 55
18452, 1059, 9, 59
18453, 651, 6, 51
18454, 1062, 10, 62
18455, 751, 7, 51
18456, 648, 6, 48
18457, 1058, 9, 58
18458, 956, 9, 56
18459, 852, 7, 52
18460, 850, 7, 50
18461, 953, 8, 53
18462, 1247, 8, 47
18463, 751, 6, 51
18464, 1054, 8, 54
18465, 1459, 10, 59
18466, 856, 8, 56
18467, 1363, 12, 63
18468, 1259, 10, 59
18469, 856, 8, 56
18470, 1157, 9, 57
18471, 1151, 8, 51
18472, 854, 7, 54
18473, 953, 8, 53
18474, 854, 7, 54
18475, 753, 7, 53
18476, 854, 7, 54
18477, 752, 7, 52
18478, 1162, 10, 62
18479, 1157, 9, 57
18480, 852, 7, 52
18481, 756, 7, 56
18482, 1965, 14, 65
18483, 1559, 11, 59
18484, 1057, 9, 57
18485, 951, 8, 51
18486, 956, 8, 56
18487, 1358, 11, 58
18488, 949, 8, 49
18489, 651, 6, 51
18490, 952, 9, 52
18491, 549, 5, 49
18492, 854, 7, 54
18493, 1157, 10, 57
18494, 755, 7, 55
18495, 650, 5, 50
18496, 1155, 9, 55
18497, 856, 8, 56
18498, 1268, 12, 68
18499, 856, 8, 56
18500, 1362, 11, 62
18501, 1261, 11, 61
18502, 957, 9, 57
18503, 1059, 9, 59
18504, 1058, 9, 58
18505, 755, 6, 55
18506, 750, 7, 50
18507, 953, 8, 53
18508, 956, 8, 56
18509, 851, 7, 51
18510, 948, 7, 48
18511, 852, 7, 52
18512, 951, 6, 51
18513, 647, 5, 47
18514, 1152, 8, 52
18515, 1360, 11, 60
18516, 1255, 9, 55
18517, 1255, 9, 55
18518, 1361, 10, 61
18519, 1361, 12, 61
18520, 856, 8, 56
18521, 956, 8, 56
18522, 956, 8, 56
18523, 1053, 9, 53
18524, 646, 6, 46
18525, 545, 5, 45
18526, 956, 9, 56
18527, 756, 7, 56
18528, 755, 7, 55
18529, 1260, 11, 60
18530, 956, 8, 56
18531, 753, 7, 53
18532, 953, 8, 53
18533, 856, 8, 56
18534, 1467, 13, 67
18535, 750, 7, 50
18536, 957, 8, 57
18537, 1159, 10, 59
18538, 1766, 13, 66
18539, 848, 8, 48
18540, 749, 7, 49
18541, 649, 6, 49
18542, 1259, 10, 59
18543, 956, 9, 56
18544, 946, 7, 46
18545, 958, 8, 58
18546, 1059, 9, 59
18547, 652, 6, 52
18548, 1162, 10, 62
18549, 1157, 10, 57
18550, 645, 5, 45
18551, 750, 7, 50
18552, 1051, 8, 51
18553, 957, 9, 57
18554, 645, 6, 45
18555, 1464, 12, 64
18556, 962, 9, 62
18557, 442, 4, 42
18558, 859, 8, 59
18559, 852, 7, 52
18560, 1056, 9, 56
18561, 1258, 10, 58
18562, 856, 8, 56
18563, 1558, 11, 58
18564, 755, 7, 55
18565, 958, 8, 58
18566, 1365, 12, 65
18567, 753, 7, 53
18568, 1357, 11, 57
18569, 1059, 9, 59
18570, 852, 8, 52
18571, 1158, 9, 58
18572, 1257, 10, 57
18573, 1452, 10, 52
18574, 847, 6, 47
18575, 1462, 12, 62
18576, 853, 8, 53
18577, 1059, 9, 59
18578, 949, 7, 49
18579, 1159, 10, 59
18580, 549, 5, 49
18581, 753, 7, 53
18582, 855, 8, 55
18583, 751, 6, 51
18584, 859, 8, 59
18585, 1255, 9, 55
18586, 1460, 12, 60
18587, 1255, 9, 55
18588, 1258, 10, 58
18589, 1357, 10, 57
18590, 652, 6, 52
18591, 1756, 9, 56
18592, 343, 3, 43
18593, 1155, 9, 55
18594, 1359, 10, 59
18595, 1760, 11, 60
18596, 1362, 11, 62
18597, 1162, 10, 62
18598, 1153, 7, 53
18599, 756, 7, 56
18600, 855, 7, 55
18601, 1256, 9, 56
18602, 753, 7, 53
18603, 1262, 10, 62
18604, 1256, 9, 56
18605, 546, 5, 46
18606, 1053, 8, 53
18607, 1258, 10, 58
18608, 1459, 11, 59
18609, 958, 9, 58
18610, 957, 8, 57
18611, 950, 8, 50
18612, 852, 8, 52
18613, 650, 6, 50
18614, 850, 7, 50
18615, 652, 6, 52
18616, 1263, 11, 63
18617, 952, 8, 52
18618, 753, 7, 53
18619, 851, 7, 51
18620, 752, 7, 52
18621, 753, 7, 53
18622, 1262, 12, 62
18623, 1055, 9, 55
18624, 960, 8, 60
18625, 1063, 10, 63
18626, 751, 7, 51
18627, 652, 6, 52
18628, 857, 8, 57
18629, 953, 8, 53
18630, 755, 7, 55
18631, 752, 7, 52
18632, 857, 8, 57
18633, 1057, 9, 57
18634, 1053, 8, 53
18635, 652, 6, 52
18636, 954, 8, 54
18637, 753, 7, 53
18638, 853, 8, 53
18639, 857, 8, 57
18640, 1061, 10, 61
18641, 1062, 10, 62
18642, 957, 9, 57
18643, 1258, 10, 58
18644, 853, 7, 53
18645, 1060, 10, 60
18646, 1059, 9, 59
18647, 1152, 9, 52
18648, 1055, 9, 55
18649, 1363, 12, 63
18650, 950, 8, 50
18651, 1057, 9, 57
18652, 750, 6, 50
18653, 1758, 11, 58
18654, 857, 8, 57
18655, 548, 5, 48
18656, 1059, 10, 59
18657, 1059, 10, 59
18658, 1158, 10, 58
18659, 1061, 10, 61
18660, 1456, 11, 56
18661, 952, 8, 52
18662, 1056, 10, 56
18663, 957, 8, 57
18664, 1251, 9, 51
18665, 1058, 9, 58
18666, 1060, 10, 60
18667, 1154, 8, 54
18668, 1458, 9, 58
18669, 752, 6, 52
18670, 1056, 8, 56
18671, 1361, 12, 61
18672, 1054, 8, 54
18673, 748, 6, 48
18674, 956, 8, 56
18675, 854, 7, 54
18676, 1658, 11, 58
18677, 850, 5, 50
18678, 1256, 9, 56
18679, 2158, 12, 58
18680, 1055, 8, 55
18681, 857, 8, 57
18682, 955, 8, 55
18683, 1258, 10, 58
18684, 1057, 9, 57
18685, 1856, 9, 56
18686, 850, 6, 50
18687, 1358, 11, 58
18688, 1263, 11, 63
18689, 953, 8, 53
18690, 1162, 10, 62
18691, 1161, 11, 61
18692, 1058, 10, 58
18693, 1261, 10, 61
18694, 2054, 12, 54
18695, 753, 7, 53
18696, 956, 8, 56
18697, 854, 8, 54
18698, 1057, 9, 57
18699, 855, 7, 55
18700, 1159, 10, 59
18701, 748, 6, 48
18702, 1054, 8, 54
18703, 853, 8, 53
18704, 1363, 11, 63
18705, 753, 7, 53
18706, 1258, 10, 58
18707, 750, 7, 50
18708, 1154, 8, 54
18709, 1158, 10, 58
18710, 1057, 9, 57
18711, 950, 7, 50
18712, 956, 8, 56
18713, 1157, 10, 57
18714, 851, 7, 51
18715, 546, 5, 46
18716, 949, 7, 49
18717, 754, 7, 54
18718, 854, 7, 54
18719, 755, 7, 55
18720, 957, 8, 57
18721, 854, 8, 54
18722, 646, 6, 46
18723, 847, 6, 47
18724, 1056, 9, 56
18725, 749, 6, 49
18726, 749, 6, 49
18727, 1055, 9, 55
18728, 647, 6, 47
18729, 1448, 6, 48
18730, 749, 6, 49
18731, 751, 7, 51
18732, 646, 6, 46
18733, 1056, 8, 56
18734, 652, 6, 52
18735, 749, 7, 49
18736, 1055, 9, 55
18737, 748, 6, 48
18738, 955, 8, 55
18739, 955, 8, 55
18740, 951, 9, 51
18741, 1158, 9, 58
18742, 754, 7, 54
18743, 648, 6, 48
18744, 649, 6, 49
18745, 1157, 9, 57
18746, 1361, 11, 61
18747, 849, 7, 49
18748, 956, 8, 56
18749, 950, 7, 50
18750, 953, 8, 53
18751, 952, 8, 52
18752, 745, 6, 45
18753, 752, 7, 52
18754, 1564, 12, 64
